,index,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date
1372,45,미스터떡볶이&치킨-금천점,ki**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL))",굿굿굿굿굿 잘먹었습니당,5,5,5,5,2020년 10월 30일
1373,47,미스터떡볶이&치킨-금천점,yu**님,"반반（후라이드＋양념）/1(뼈 or 순살 선택(뼈),음료 선택(콜라 1.25L),음료 추가 선택(치킨무 추가))",바삭하니 맛있었어요,5,5,5,5,2020년 10월 26일
1374,48,미스터떡볶이&치킨-금천점,pk**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터 오뎅볶이 매운맛),뼈 or 순살 선택(순살),치킨 선택(양념),음료 선택(콜라 500mL))",새벽 시간에 야식 거리가 너무 땡겨서 주문하게 됐어요 처음 주문했는데 푸짐하게 맛있게 잘 먹었습니다,5,5,5,5,2020년 10월 25일
1375,50,미스터떡볶이&치킨-금천점,do**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터 오뎅볶이 매운맛),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL),떡볶이 추가 선택(오뎅 추가,삶은계란（2개）추가))",변함없이 항상 잘먹고있습니다,5,5,5,5,2020년 10월 23일
1376,51,미스터떡볶이&치킨-금천점,tk**님,"치떡튀 set2（떡볶이＋모듬튀김＋치킨한마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨맛 선택(후라이드＋양념),음료 선택(사이다 500mL),음료 추가 선택(치킨무 추가))",크 맛있습니당순살치킨도 존맛,5,5,5,5,2020년 10월 21일
1377,52,미스터떡볶이&치킨-금천점,bc**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터 오뎅볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL))",     ,5,5,5,5,2020년 10월 20일
1378,53,미스터떡볶이&치킨-금천점,jb**님,"모듬왕창떡볶이 2~3人/1(튀김 추가 선택(야채（2개）추가,우유튀김（4개）추가))",너무맛있어요 배달도 빨라요,5,5,5,5,2020년 10월 19일
1379,55,미스터떡볶이&치킨-금천점,rn**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL))",맛있게 잘 먹었습니다,5,5,5,5,2020년 10월 14일
1380,56,미스터떡볶이&치킨-금천점,tl**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(치즈 떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(사이다 500mL),떡볶이 추가 선택(오뎅 추가))",맛있게 잘 먹었습니다 ,5,5,5,5,2020년 10월 11일
1381,57,미스터떡볶이&치킨-금천점,me**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(크림떡볶이),뼈 or 순살 선택(순살),치킨 선택(양념),음료 선택(콜라 500mL))",저번에 먹은게 맛있어서 이번에 다른 맛으로 시켜 먹었어요 역시 맛있습니다 양도 부모님 나눠드렸는데도 배부르더라고요 너무 잘 먹었습니다,5,5,5,5,2020년 10월 10일
1382,58,미스터떡볶이&치킨-금천점,se**님,"치떡튀 Set （떡볶이＋모듬튀김＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(뼈),치킨 선택(후라이드),음료 선택(콜라 500mL),음료 추가 선택(치킨양념소스 추가))",치킨 맛집 입니댱 맛잇어용,5,5,5,5,2020년 10월 9일
1383,59,미스터떡볶이&치킨-금천점,me**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터 오뎅볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(사이다 500mL),떡볶이 추가 선택(치즈 추가),튀김 추가 선택(모짜렐라미니치즈볼 추가))",와 치킨과 떡볶이의 조합 보통 순살의 반마리면 양이 그리 많지 않은데 여기는 많아서 좋고 심지어 떡볶이 국물이 진짜 좋네요 치킨에 찍어 먹으니까 너무 맛있더라고요 치즈볼도 맛있고 와 정말 맛있는 음식 감사드립니다 여기 자주 시킬 거 같아요,5,5,5,5,2020년 10월 9일
1384,60,미스터떡볶이&치킨-금천점,fo**님,"치떡 Set2 （후라이드 순살 or 뼈 한마리＋떡볶이＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(뼈),치킨맛 선택(후라이드),음료 선택(콜라 1.25L))",떡볶이는 제가찾는스타일이여서 너무맛있게잘먹었어요 국물도넘맛있어서 깔끔히 먹었답니다 담엔좀더큰싸이즈로 시켜야겠어요 치킨은뭐소소 했어요 부담없이먹기딱좋은치킨이였어요 가성비좋은 맛있게잘먹어서 기분좋았어요,5,5,5,5,2020년 10월 6일
1385,61,미스터떡볶이&치킨-금천점,td**님,"모듬왕창떡볶이 2~3人/1,두마리세트 （후라이드＋간장）/1(뼈 or 순살 선택(뼈),음료 선택(콜라 500mL))",따뜻하고 바삭한 치킨적당하니 매콤달콤한 떡볶이 잘먹었습니다,5,5,5,5,2020년 10월 1일
1386,62,미스터떡볶이&치킨-금천점,vk**님,"치떡 Set2 （후라이드 순살 or 뼈 한마리＋떡볶이＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨맛 선택(양념),음료 선택(콜라 500mL))",떡볶이가 맛있고 치킨은 진짜 옛날에 먹던 옛날 양념치킨맛이에요 맛있어여,5,5,5,5,2020년 9월 30일
1387,63,미스터떡볶이&치킨-금천점,li**님,"미스터떡볶이/1(튀김 추가 선택(오징어（2개）추가,고구마（2개）추가,야채（2개）추가,모짜렐라미니치즈볼 추가)),고구마 2개/1,야채 2개/1",넘 맛있어요 떡볶이 덜맵게 요청했더니 딱 맞네요 진짜 존맛 개인적으론 여기 야채튀김이랑고구마튀김이 최고인 거 같아요,5,5,5,5,2020년 9월 29일
1388,64,미스터떡볶이&치킨-금천점,le**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL),튀김 추가 선택(모듬튀김（8종-야끼만두2＋김말이1＋고구마1＋야채튀김1＋오징어1＋새우1＋우유튀김1）추가))",튀김중 야채와 오징어가 아주조금 짠거 빼곤 둘 다 맛있었습니다 다음에 또 주문 할 게요,5,5,5,5,2020년 9월 18일
1389,65,미스터떡볶이&치킨-금천점,kt**님,"치떡 Set2 （후라이드 순살 or 뼈 한마리＋떡볶이＋음료 500mL）/1(떡볶이 선택(미스터 오뎅볶이 매운맛),뼈 or 순살 선택(순살),치킨맛 선택(후라이드),음료 선택(콜라 500mL))",동네에 생겨서 지나가다 한번 먹어보고싶다 생각하다가 기대안하고 처음 시켜먹어봤는데 오 기대이상으로 너무 맛있었어요 치킨도 바삭하니 맛있고 떡볶이도 제가 좋아하는 스타일의 국물떡볶이었어요 양이 조금 아쉬워서 별 하나 뺏네요 가격도 착하고 맛도 좋고 다음에 또 시켜먹을거같아요,5,5,4,5,2020년 9월 16일
1390,66,미스터떡볶이&치킨-금천점,tk**님,"치떡튀 set2（떡볶이＋모듬튀김＋치킨한마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨맛 선택(후라이드＋양념),음료 선택(콜라 500mL),음료 추가 선택(치킨무 추가))",배달도 빠르고 맛있습니당,5,5,5,5,2020년 9월 16일
1391,67,미스터떡볶이&치킨-금천점,ds**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL))",배달 빠르고 맛좋고 최고입니다 ,5,5,5,5,2020년 9월 5일
1392,68,미스터떡볶이&치킨-금천점,li**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(사이다 500mL),튀김 추가 선택(김말이（3개）추가,고구마（2개）추가,야채（2개）추가))",별 생각 없이 주문했는데 치킨도 맛있고튀김옷이 깨끗한 느낌 떡볶이도 진짜 맛있네요 튀김은 야채튀김 진짜 짱짱 떡볶이국물에 찍어먹으니 세상 제일 존맛,5,5,5,4,2020년 9월 5일
1393,69,미스터떡볶이&치킨-금천점,da**님,"치떡 Set （떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이（매운맛）),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL),튀김 추가 선택(야끼만두（3개）추가,김말이（3개）추가,새우（2개）추가,야채（2개）추가))",역시 치킨과 떡볶이 뭐 하나 부족함이 없어요,5,5,5,5,2020년 9월 4일
1394,72,미스터떡볶이&치킨-금천점,20**님,"치떡튀 Set （떡볶이＋모듬튀김＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL),치킨 추가 선택(순살양념（반마리）추가))",정말 맛나요 떡복이 국물까지 순삭,5,5,5,4,2020년 9월 2일
1395,73,미스터떡볶이&치킨-금천점,ba**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이（매운맛）),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(사이다 500mL),튀김 추가 선택(야끼만두（3개）추가,고구마（2개）추가))",너무 맛있게 잘먹었습니다 다음에또시켜먹을게요,5,5,5,5,2020년 8월 27일
1396,75,미스터떡볶이&치킨-금천점,ye**님,"치떡 Set2 2~3人（후라이드 순살 or 뼈 한마리＋떡볶이＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨맛 선택(후라이드＋양념),음료 선택(콜라 500mL),튀김 추가 선택(새우（2개）추가),치킨 추가 선택(순살간장 반마리 추가))",두번째 시켜먹네요잘먹었습니다,5,5,5,5,2020년 8월 21일
1397,76,미스터떡볶이&치킨-금천점,ye**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(치즈 떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL),튀김 추가 선택(모짜렐라미니치즈볼 추가),치킨 추가 선택(순살양념（반마리）추가))",맛있게 잘먹었습니다,5,5,5,5,2020년 8월 9일
1398,78,미스터떡볶이&치킨-금천점,a5**님,"치떡 Set2 2~3人（후라이드 순살 or 뼈 한마리＋떡볶이＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨맛 선택(후라이드),음료 선택(콜라 500mL))",,5,5,5,5,2020년 8월 2일
1399,79,미스터떡볶이&치킨-금천점,ki**님,"치떡 Set2 2~3人（후라이드 순살 or 뼈 한마리＋떡볶이＋음료 500mL）/1(떡볶이 선택(미스터떡볶이（매운맛）),뼈 or 순살 선택(순살),치킨맛 선택(후라이드＋간장),음료 선택(사이다 500mL))",완전 맛잇어요 처음시켜봣는데 단골될거같아요,5,5,5,5,2020년 8월 1일
1400,81,미스터떡볶이&치킨-금천점,bc**님,모듬왕창떡볶이 2~3人/1,    ,5,5,5,5,2020년 7월 28일
1401,83,미스터떡볶이&치킨-금천점,ki**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이（매운맛）),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(사이다 500mL))",개존맛 떡볶이 미친거같음,5,5,5,5,2020년 7월 25일
1402,85,미스터떡볶이&치킨-금천점,al**님,"치떡 Set2 2~3人（후라이드 순살 or 뼈 한마리＋떡볶이＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨맛 선택(후라이드＋양념),음료 선택(콜라 500mL))",맛있습니다 또 주문할게요,5,5,5,5,2020년 7월 16일
1403,89,미스터떡볶이&치킨-금천점,ry**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 1.25L))",떡볶이 딱 옛날에 먹던 달달한 떡볶이 맛이라서 막 맵지도 않고 너무 좋았고 치킨도 진짜 너무 맛있었어요 치킨 떡볶이 배달도 빠르고 최고최고 진짜 인생 떡볶이집 찾았어요감사히 잘 먹었습니다,5,5,5,5,2020년 7월 8일
1404,91,미스터떡볶이&치킨-금천점,sh**님,"치떡 Set2 2~3人（후라이드 순살 or 뼈 한마리＋떡볶이＋음료 500mL）/1(떡볶이 선택(미스터떡볶이（매운맛）),뼈 or 순살 선택(순살),치킨맛 선택(후라이드＋양념),음료 선택(사이다 500mL))",맛있는 치킨과 떡볶이였습니다,5,5,5,5,2020년 7월 6일
1405,92,미스터떡볶이&치킨-금천점,sc**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(양념),음료 선택(콜라 500mL))",충분히 시켜먹어볼만한 맛입니다,5,5,5,5,2020년 7월 4일
1406,93,미스터떡볶이&치킨-금천점,jo**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(양념),음료 선택(콜라 500mL),떡볶이 추가 선택(오뎅 추가))",이 동네에서 제일 맛있어요,5,5,5,5,2020년 7월 3일
1407,94,미스터떡볶이&치킨-금천점,hs**님,"치떡 Set2 2~3人（후라이드 순살 or 뼈 한마리＋떡볶이＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨맛 선택(양념＋간장),음료 선택(콜라 500mL))",진짜 맛있네요 특히 치킨,5,5,4,5,2020년 7월 1일
1408,96,미스터떡볶이&치킨-금천점,bo**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 1.25L),치킨 추가 선택(순살양념（반마리）추가))",번먹었습니다 닭도 떡볶이도 모두 맛있습니다 애들도 잘먹구요,5,5,5,5,2020년 6월 21일
1409,98,미스터떡볶이&치킨-금천점,do**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이（매운맛）),뼈 or 순살 선택(순살),치킨 선택(양념),음료 선택(콜라 1.25L))",항상 잘먹고있습니다,5,5,5,5,2020년 6월 14일
1410,99,미스터떡볶이&치킨-금천점,do**님,"미스터떡볶이/1(매운맛 추가 선택(매운맛으로 변경),떡볶이 추가 선택(삶은계란（2개）추가,오뎅 추가,떡 추가),튀김 추가 선택(떡튀김 추가),음료 추가 선택(콜라 1.25L 추가))",너무 맛있게 먹었습니다,5,5,5,5,2020년 6월 14일
1411,100,미스터떡볶이&치킨-금천점,_j**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(치즈 떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL),음료 추가 선택(치킨양념소스 추가))",맛있어요 치즈 추가했더니 완전 많이 넣어주셔서 행복했음 치킨떡볶이 조합은 진리인 듯,5,5,5,5,2020년 6월 14일
1412,101,미스터떡볶이&치킨-금천점,ki**님,"치떡튀 Set 2~3人（떡볶이＋모듬튀김＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이),뼈 or 순살 선택(순살),치킨 선택(후라이드),음료 선택(콜라 500mL),떡볶이 추가 선택(삶은계란（2개）추가,치즈 추가))",너무 맛있어요다음에도 시켜먹고싶을정도에요,5,5,5,5,2020년 6월 13일
1413,102,미스터떡볶이&치킨-금천점,do**님,"미스터떡볶이/1(매운맛 추가 선택(매운맛으로 변경),떡볶이 추가 선택(삶은계란（2개）추가,오뎅 추가,떡 추가),튀김 추가 선택(고추（2개）추가),음료 추가 선택(콜라 1.25L 추가))",너무 맛있게 먹었습니다,5,5,5,5,2020년 6월 4일
1414,103,미스터떡볶이&치킨-금천점,do**님,"치떡 Set 1~2人（떡볶이＋치킨반마리 순살 or 뼈＋음료 500mL）/1(떡볶이 선택(미스터떡볶이（매운맛）),뼈 or 순살 선택(순살),치킨 선택(양념),음료 선택(콜라 1.25L),떡볶이 추가 선택(오뎅 추가,삶은계란（2개）추가))",먹어도 먹어도 맛있어요,5,5,5,5,2020년 6월 1일
